dates,tmin, tmax, pluie, neige, soleil, een
1952-06-23,6.6,27.1,0.0,0.0,0.5,-1
1952-06-24,16.0,23.8,0.2,0.0,0.5,-1
1952-06-25,10.5,18.3,0.3,0.0,0.5,-1
1952-06-26,13.8,22.1,0.0,0.0,0.5,-1
1952-06-27,9.4,20.5,0.0,0.0,0.5,-1
1952-06-28,3.8,23.8,0.0,0.0,0.5,-1
1952-06-29,12.2,21.6,0.0,0.0,0.5,-1
1952-06-30,11.0,24.9,0.0,0.0,0.5,-1
1952-07-01,4.4,27.1,0.0,0.0,0.5,-1
1952-07-02,11.6,28.8,0.0,0.0,0.5,-1
1952-07-03,14.9,29.9,0.2,0.0,0.5,-1
1952-07-04,15.5,27.7,0.0,0.0,0.5,-1
1952-07-05,14.4,27.7,0.0,0.0,0.5,-1
1952-07-06,9.4,32.1,0.0,0.0,0.5,-1
1952-07-07,12.2,31.0,0.0,0.0,0.5,-1
1952-07-08,19.4,31.0,0.6,0.0,0.5,-1
1952-07-09,18.3,21.6,3.1,0.0,0.5,-1
1952-07-10,11.6,16.0,0.2,0.0,0.5,-1
1952-07-11,11.0,26.0,0.7,0.0,0.5,-1
1952-07-12,14.4,23.8,0.0,0.0,0.5,-1
1952-07-13,8.3,30.5,0.1,0.0,0.5,-1
1952-07-14,18.3,28.3,2.3,0.0,0.5,-1
1952-07-15,18.3,21.0,0.8,0.0,0.5,-1
1952-07-16,12.7,24.9,0.1,0.0,0.5,-1
1952-07-17,9.4,27.1,0.0,0.0,0.5,-1
1952-07-18,19.4,27.1,0.0,0.0,0.5,-1
1952-07-19,19.4,27.1,0.0,0.0,0.5,-1
1952-07-20,14.4,26.0,0.0,0.0,0.5,-1
1952-07-21,9.9,22.7,0.1,0.0,0.5,-1
1952-07-22,17.2,28.3,0.1,0.0,0.5,-1
1952-07-23,18.8,22.7,0.5,0.0,0.5,-1
1952-07-24,12.2,21.0,0.0,0.0,0.5,-1
1952-07-25,8.3,24.9,0.8,0.0,0.5,-1
1952-07-26,16.0,26.6,0.0,0.0,0.5,-1
1952-07-27,16.0,27.1,0.2,0.0,0.5,-1
1952-07-28,14.9,26.0,0.5,0.0,0.5,-1
1952-07-29,7.2,18.3,0.0,0.0,0.5,-1
1952-07-30,7.7,21.6,0.1,0.0,0.5,-1
1952-07-31,8.3,18.8,0.1,0.0,0.5,-1
1952-08-01,7.2,23.8,0.1,0.0,0.5,-1
1952-08-02,14.9,19.9,0.5,0.0,0.5,-1
1952-08-03,3.3,21.0,0.1,0.0,0.5,-1
1952-08-04,8.3,17.7,2.1,0.0,0.5,-1
1952-08-05,12.2,18.3,0.9,0.0,0.5,-1
1952-08-06,9.4,22.7,0.6,0.0,0.5,-1
1952-08-07,12.7,22.7,0.3,0.0,0.5,-1
1952-08-08,7.7,26.0,0.1,0.0,0.5,-1
1952-08-09,13.3,24.4,0.0,0.0,0.5,-1
1952-08-10,17.2,17.7,1.3,0.0,0.5,-1
1952-08-11,15.5,23.3,1.4,0.0,0.5,-1
1952-08-12,12.2,21.0,0.2,0.0,0.5,-1
1952-08-13,8.8,22.1,0.0,0.0,0.5,-1
1952-08-14,11.0,24.4,0.0,0.0,0.5,-1
1952-08-15,13.8,27.7,1.0,0.0,0.5,-1
1952-08-16,18.3,20.5,1.1,0.0,0.5,-1
1952-08-17,10.5,17.2,1.0,0.0,0.5,-1
1952-08-18,3.3,21.0,0.0,0.0,0.5,-1
1952-08-19,5.5,22.7,0.0,0.0,0.5,-1
1952-08-20,8.8,24.4,0.4,0.0,0.5,-1
1952-08-21,13.8,22.7,0.0,0.0,0.5,-1
1952-08-22,7.7,11.6,0.0,0.0,0.5,-1
1952-08-23,4.9,17.7,0.0,0.0,0.5,-1
1952-08-24,7.7,22.1,0.0,0.0,0.5,-1
1952-08-25,4.9,27.1,0.0,0.0,0.5,-1
1952-08-26,15.5,29.4,0.0,0.0,0.5,-1
1952-08-27,9.9,27.7,0.0,0.0,0.5,-1
1952-08-28,9.9,30.5,0.3,0.0,0.5,-1
1952-08-29,14.9,19.4,0.0,0.0,0.5,-1
1952-08-30,5.5,21.0,0.0,0.0,0.5,-1
1952-08-31,8.8,21.0,3.7,0.0,0.5,-1
1952-09-01,13.3,26.6,0.2,0.0,0.5,-1
1952-09-02,19.9,20.5,0.9,0.0,0.5,-1
1952-09-03,12.2,17.2,0.4,0.0,0.5,-1
1952-09-04,11.0,19.9,0.0,0.0,0.5,-1
1952-09-05,8.3,23.3,1.0,0.0,0.5,-1
1952-09-06,6.6,11.6,0.0,0.0,0.5,-1
1952-09-07,0.0,12.7,0.0,0.0,0.5,-1
1952-09-08,0.0,17.2,0.0,0.0,0.5,-1
1952-09-09,2.7,22.7,0.2,0.0,0.5,-1
1952-09-10,13.8,23.3,0.0,0.0,0.5,-1
1952-09-11,13.3,27.7,0.0,0.0,0.5,-1
1952-09-12,14.4,26.6,0.1,0.0,0.5,-1
1952-09-13,16.0,23.3,0.0,0.0,0.5,-1
1952-09-14,12.7,15.5,1.0,0.0,0.5,-1
1952-09-15,10.5,16.6,1.1,0.0,0.5,-1
1952-09-16,7.2,15.5,0.3,0.0,0.5,-1
1952-09-17,8.3,13.8,0.0,0.0,0.5,-1
1952-09-18,7.7,17.2,2.0,0.0,0.5,-1
1952-09-19,10.5,17.2,0.1,0.0,0.5,-1
1952-09-20,2.7,14.9,0.3,0.0,0.5,-1
1952-09-21,3.3,13.3,0.0,0.0,0.5,-1
1952-09-22,3.3,11.6,0.0,0.0,0.5,-1
1952-09-23,-0.5,13.3,0.0,0.0,0.5,-1
1952-09-24,-1.1,14.9,0.2,0.0,0.5,-1
1952-09-25,4.9,14.9,1.0,0.0,0.5,-1
1952-09-26,2.7,7.2,0.0,0.0,0.5,-1
1952-09-27,-2.7,17.2,0.0,0.0,0.5,-1
1952-09-28,4.4,23.3,0.0,0.0,0.5,-1
1952-09-29,10.5,16.0,0.0,0.0,0.5,-1
1952-09-30,-2.2,16.0,0.2,0.0,0.5,-1
1952-10-01,2.7,16.6,0.5,0.0,0.5,-1
1952-10-02,8.8,12.7,0.2,0.0,0.5,-1
1952-10-03,1.1,6.1,0.0,0.0,0.5,-1
1952-10-04,-2.2,12.2,0.0,0.0,0.5,-1
1952-10-05,1.6,7.2,0.1,0.0,0.5,-1
1952-10-06,1.1,7.2,0.4,0.0,0.5,-1
1952-10-07,1.1,7.2,0.1,0.0,0.5,-1
1952-10-08,1.6,7.7,0.0,0.0,0.5,-1
1952-10-09,1.6,7.7,0.0,0.0,0.5,-1
1952-10-10,-2.2,3.8,0.0,0.0,0.5,-1
1952-10-11,-4.4,9.4,0.0,0.0,0.5,-1
1952-10-12,0.5,13.3,0.0,0.0,0.5,-1
1952-10-13,3.3,12.7,0.6,0.0,0.5,-1
1952-10-14,4.4,7.7,0.2,0.0,0.5,-1
1952-10-15,-1.1,3.8,0.5,0.0,0.5,-1
1952-10-16,-0.5,5.5,0.2,0.0,0.5,-1
1952-10-17,0.0,2.2,0.0,0.0,0.5,-1
1952-10-18,-4.4,1.6,0.0,0.2,0.5,-1
1952-10-19,-2.7,0.0,0.0,0.2,0.5,-1
1952-10-20,-5.5,0.0,0.0,0.1,0.5,-1
1952-10-21,-6.1,3.8,0.0,0.0,0.5,-1
1952-10-22,-1.1,12.2,0.1,0.0,0.5,-1
1952-10-23,3.8,4.9,0.5,0.0,0.5,-1
1952-10-24,0.5,5.5,0.0,0.0,0.5,-1
1952-10-25,-1.1,2.2,0.0,0.1,0.5,-1
1952-10-26,-6.6,6.6,0.1,0.0,0.5,-1
1952-10-27,-1.1,12.2,0.1,0.0,0.5,-1
1952-10-28,-1.6,2.2,0.0,0.0,0.5,-1
1952-10-29,-2.7,2.2,0.0,0.2,0.5,-1
1952-10-30,-2.7,9.4,0.0,0.0,0.5,-1
1952-10-31,0.5,12.2,0.1,0.0,0.5,-1
1952-11-01,-0.5,11.6,0.0,0.0,0.5,-1
1952-11-02,-1.6,9.9,1.7,0.0,0.5,-1
1952-11-03,2.2,4.9,0.0,0.0,0.5,-1
1952-11-04,-6.1,2.7,0.0,0.0,0.5,-1
1952-11-05,-4.4,4.4,0.1,0.1,0.5,-1
1952-11-06,-2.2,1.6,0.1,0.5,0.5,-1
1952-11-07,-1.6,-0.5,0.0,0.3,0.5,-1
1952-11-08,-6.6,-2.2,0.0,0.2,0.5,-1
1952-11-09,-6.1,-2.7,0.0,0.6,0.5,-1
1952-11-10,-6.1,-3.3,0.0,0.0,0.5,-1
1952-11-11,-6.6,1.1,0.0,0.5,0.5,-1
1952-11-12,-4.9,-3.8,0.0,0.1,0.5,-1
1952-11-13,-13.8,1.6,0.0,0.0,0.5,-1
1952-11-14,-11.6,7.2,0.0,0.0,0.5,-1
1952-11-15,-9.4,6.6,1.7,0.0,0.5,-1
1952-11-16,-0.5,2.7,0.2,0.0,0.5,-1
1952-11-17,-0.5,2.2,0.0,0.0,0.5,-1
1952-11-18,-1.6,6.1,0.0,0.0,0.5,-1
1952-11-19,0.0,6.1,0.3,0.0,0.5,-1
1952-11-20,2.7,5.5,1.5,0.0,0.5,-1
1952-11-21,2.7,7.7,0.4,0.0,0.5,-1
1952-11-22,3.8,9.9,0.6,0.0,0.5,-1
1952-11-23,6.1,6.6,0.2,0.0,0.5,-1
1952-11-24,2.7,2.7,0.0,0.0,0.5,-1
1952-11-25,-3.8,2.2,0.0,0.1,0.5,-1
1952-11-26,-2.7,7.7,0.6,0.0,0.5,-1
1952-11-27,1.1,1.1,0.0,0.1,0.5,-1
1952-11-28,-3.3,-3.3,0.0,0.5,0.5,-1
1952-11-29,-14.9,-3.3,0.0,0.1,0.5,-1
1952-11-30,-12.7,-10.5,0.0,0.1,0.5,-1
1952-12-01,-14.4,-4.4,0.0,0.0,0.5,-1
1952-12-02,-16.0,-3.3,0.0,0.0,0.5,-1
1952-12-03,-17.2,1.6,0.0,0.0,0.5,-1
1952-12-04,-16.0,-0.5,0.0,0.0,0.5,-1
1952-12-05,-11.6,0.5,0.0,0.3,0.5,-1
1952-12-06,-2.2,1.6,0.0,0.9,0.5,-1
1952-12-07,-3.3,0.0,0.0,0.0,0.5,-1
1952-12-08,-2.7,0.0,0.0,0.0,0.5,-1
1952-12-09,-2.2,2.2,0.7,0.0,0.5,-1
1952-12-10,-0.5,6.6,2.6,0.0,0.5,-1
1952-12-11,2.2,2.7,0.1,0.2,0.5,-1
1952-12-12,-6.1,-2.2,0.0,0.3,0.5,-1
1952-12-13,-7.2,-4.4,0.0,1.2,0.5,-1
1952-12-14,-7.7,-2.7,0.0,1.1,0.5,-1
1952-12-15,-6.1,-1.6,0.0,0.6,0.5,-1
1952-12-16,-7.7,-1.6,0.0,0.2,0.5,-1
1952-12-17,-5.5,-3.3,0.0,0.2,0.5,-1
1952-12-18,-13.8,-10.5,0.0,0.0,0.5,-1
1952-12-19,-16.6,-8.8,0.0,0.0,0.5,-1
1952-12-20,-22.7,-6.1,0.0,0.0,0.5,-1
1952-12-21,-22.7,-8.3,0.0,0.0,0.5,-1
1952-12-22,-20.5,-3.8,0.0,0.0,0.5,-1
1952-12-23,-11.0,-0.5,0.0,1.4,0.5,-1
1952-12-24,-4.4,0.0,0.1,0.6,0.5,-1
1952-12-25,-5.5,-4.9,0.0,0.1,0.5,-1
1952-12-26,-9.4,-2.2,0.0,0.3,0.5,-1
1952-12-27,-19.4,-18.8,0.0,0.0,0.5,-1
1952-12-28,-27.7,-10.5,0.0,0.6,0.5,-1
1952-12-29,-26.6,-9.4,0.0,0.0,0.5,-1
1952-12-30,-29.4,-18.3,0.0,0.0,0.5,-1
1952-12-31,-31.6,-12.2,0.0,0.0,0.5,-1
1953-01-01,-31.6,-1.6,0.0,0.0,0.5,-1
1953-01-02,-14.9,-0.5,0.0,0.3,0.5,-1
1953-01-03,-6.1,-5.5,0.0,0.2,0.5,-1
1953-01-04,-17.7,-16.0,0.0,0.0,0.5,-1
1953-01-05,-31.6,-14.4,0.0,0.2,0.5,-1
1953-01-06,-31.0,-11.0,0.0,0.2,0.5,-1
1953-01-07,-27.1,-17.7,0.0,0.0,0.5,-1
1953-01-08,-28.8,-16.0,0.0,0.0,0.5,-1
1953-01-09,-27.7,-6.6,0.0,0.0,0.5,-1
1953-01-10,-16.6,-3.3,0.0,1.1,0.5,-1
1953-01-11,-7.2,-2.2,0.0,0.5,0.5,-1
1953-01-12,-24.4,-4.4,0.0,0.3,0.5,-1
1953-01-13,-24.9,-3.3,0.0,0.0,0.5,-1
1953-01-14,-17.7,-6.1,0.0,1.0,0.5,-1
1953-01-15,-15.5,7.2,1.0,0.0,0.5,-1
1953-01-16,-13.8,-12.7,0.0,0.0,0.5,-1
1953-01-17,-26.6,-5.5,0.0,1.0,0.5,-1
1953-01-18,-22.1,-3.3,0.0,0.6,0.5,-1
1953-01-19,-6.6,-3.8,0.0,0.2,0.5,-1
1953-01-20,-11.6,-9.9,0.0,0.0,0.5,-1
1953-01-21,-26.0,-8.3,0.0,0.0,0.5,-1
1953-01-22,-26.6,-2.7,0.0,0.5,0.5,-1
1953-01-23,-13.3,-0.5,0.1,0.9,0.5,-1
1953-01-24,-3.3,1.1,0.6,0.5,0.5,-1
1953-01-25,-9.9,-9.9,0.0,0.5,0.5,-1
1953-01-26,-24.9,-13.8,0.0,0.0,0.5,-1
1953-01-27,-27.1,-7.2,0.0,0.2,0.5,-1
1953-01-28,-18.3,-4.4,0.0,0.5,0.5,-1
1953-01-29,-23.3,-16.0,0.0,0.0,0.5,-1
1953-01-30,-28.8,-9.4,0.0,0.0,0.5,-1
1953-01-31,-27.7,1.1,0.1,0.2,0.5,-1
1953-02-01,-27.1,-23.8,0.0,0.0,0.5,-1
1953-02-02,-32.1,-19.4,0.0,0.1,0.5,-1
1953-02-03,-31.6,-11.0,0.0,0.0,0.5,-1
1953-02-04,-27.1,-7.7,0.0,0.4,0.5,-1
1953-02-05,-26.0,-2.2,0.0,0.1,0.5,-1
1953-02-06,-8.3,2.2,0.0,0.1,0.5,-1
1953-02-07,-3.8,2.2,0.0,0.0,0.5,-1
1953-02-08,-2.7,-1.1,0.0,0.3,0.5,-1
1953-02-09,-11.6,-9.9,0.0,0.0,0.5,-1
1953-02-10,-15.5,-7.7,0.0,0.0,0.5,-1
1953-02-11,-22.7,-2.7,0.0,0.2,0.5,-1
1953-02-12,-21.6,-7.2,0.0,0.7,0.5,-1
1953-02-13,-11.0,-3.8,0.0,0.0,0.5,-1
1953-02-14,-14.9,-1.1,0.0,0.3,0.5,-1
1953-02-15,-12.7,0.0,0.1,0.5,0.5,-1
1953-02-16,-16.0,-11.0,0.0,0.7,0.5,-1
1953-02-17,-16.6,-11.6,0.0,0.0,0.5,-1
1953-02-18,-22.7,-7.7,0.0,0.0,0.5,-1
1953-02-19,-21.0,-4.4,0.0,0.1,0.5,-1
1953-02-20,-14.9,7.7,0.6,0.0,0.5,-1
1953-02-21,-4.9,8.8,1.6,0.0,0.5,-1
1953-02-22,-17.7,-12.2,0.0,0.0,0.5,-1
1953-02-23,-21.0,-1.1,0.0,0.1,0.5,-1
1953-02-24,-18.8,-2.2,0.0,0.1,0.5,-1
1953-02-25,-13.8,0.5,0.0,0.1,0.5,-1
1953-02-26,-12.2,1.1,0.0,0.4,0.5,-1
1953-02-27,-4.9,-0.5,0.0,0.0,0.5,-1
1953-02-28,-21.6,-8.8,0.0,0.0,0.5,-1
1953-03-01,-24.4,-14.9,0.0,0.0,0.5,-1
1953-03-02,-26.6,-9.9,0.0,0.0,0.5,-1
1953-03-03,-23.8,-0.5,0.0,0.3,0.5,-1
1953-03-04,-13.8,0.0,0.0,0.5,0.5,-1
1953-03-05,-9.9,-6.1,0.0,0.1,0.5,-1
1953-03-06,-12.7,-7.2,0.0,0.0,0.5,-1
1953-03-07,-22.7,-12.7,0.0,0.0,0.5,-1
1953-03-08,-31.0,-9.4,0.0,0.0,0.5,-1
1953-03-09,-25.5,-7.7,0.0,0.0,0.5,-1
1953-03-10,-26.0,-12.2,0.0,0.0,0.5,-1
1953-03-11,-23.8,-1.1,0.0,0.1,0.5,-1
1953-03-12,-13.3,3.3,0.5,0.4,0.5,-1
1953-03-13,-2.7,1.6,1.1,0.0,0.5,-1
1953-03-14,-5.5,-3.8,0.0,0.0,0.5,-1
1953-03-15,-6.1,1.6,0.4,0.2,0.5,-1
1953-03-16,-3.8,2.7,0.2,0.3,0.5,-1
1953-03-17,-2.7,2.2,0.0,0.2,0.5,-1
1953-03-18,-14.4,7.7,0.0,0.0,0.5,-1
1953-03-19,-4.4,1.6,0.0,0.1,0.5,-1
1953-03-20,-2.7,7.7,0.0,0.3,0.5,-1
1953-03-21,-3.8,9.4,0.0,0.0,0.5,-1
1953-03-22,-1.6,12.2,0.0,0.0,0.5,-1
1953-03-23,2.2,9.4,0.7,0.0,0.5,-1
1953-03-24,2.2,6.1,1.6,0.0,0.5,-1
1953-03-25,-0.5,10.5,0.0,0.0,0.5,-1
1953-03-26,1.1,6.1,0.4,0.0,0.5,-1
1953-03-27,3.3,7.2,0.9,0.0,0.5,-1
1953-03-28,2.2,2.7,0.1,0.0,0.5,-1
1953-03-29,1.1,3.8,0.1,0.0,0.5,-1
1953-03-30,0.5,7.2,0.0,0.0,0.5,-1
1953-03-31,0.5,8.3,0.0,0.0,0.5,-1
1953-04-01,-1.1,8.3,0.0,0.0,0.5,-1
1953-04-02,-2.2,6.6,0.0,0.0,0.5,-1
1953-04-03,-7.2,8.8,0.0,0.0,0.5,-1
1953-04-04,-3.3,6.6,0.3,0.0,0.5,-1
1953-04-05,0.5,7.2,0.1,0.0,0.5,-1
1953-04-06,-1.1,3.8,0.0,0.1,0.5,-1
1953-04-07,-1.1,7.7,0.0,0.0,0.5,-1
1953-04-08,-1.1,10.5,0.0,0.0,0.5,-1
1953-04-09,-2.2,12.2,0.0,0.0,0.5,-1
1953-04-10,1.6,11.0,0.6,0.0,0.5,-1
1953-04-11,1.6,2.7,1.5,0.0,0.5,-1
1953-04-12,-1.1,2.7,0.0,0.1,0.5,-1
1953-04-13,-0.5,0.5,0.0,0.0,0.5,-1
1953-04-14,-4.9,6.1,0.0,0.0,0.5,-1
1953-04-15,-5.5,9.4,0.0,0.0,0.5,-1
1953-04-16,-3.8,8.3,0.5,0.1,0.5,-1
1953-04-17,-1.1,2.7,0.0,0.2,0.5,-1
1953-04-18,-6.1,2.2,0.0,0.0,0.5,-1
1953-04-19,-9.4,7.2,0.0,0.0,0.5,-1
1953-04-20,-1.1,2.2,0.0,0.2,0.5,-1
1953-04-21,-2.7,7.2,0.0,0.2,0.5,-1
1953-04-22,-4.4,14.4,0.4,0.0,0.5,-1
1953-04-23,2.7,8.3,0.8,0.0,0.5,-1
1953-04-24,-2.2,12.7,0.0,0.0,0.5,-1
1953-04-25,-0.5,7.7,0.0,0.0,0.5,-1
1953-04-26,1.6,6.6,0.1,0.0,0.5,-1
1953-04-27,0.5,6.1,0.1,0.2,0.5,-1
1953-04-28,-1.1,2.2,0.1,0.3,0.5,-1
1953-04-29,-1.1,3.8,0.1,0.0,0.5,-1
1953-04-30,-0.5,9.9,0.0,0.0,0.5,-1
1953-05-01,1.1,9.9,0.0,0.0,0.5,-1
1953-05-02,-3.8,15.5,0.0,0.0,0.5,-1
1953-05-03,-3.3,17.7,0.0,0.0,0.5,-1
1953-05-04,-2.2,19.9,0.0,0.0,0.5,-1
1953-05-05,1.6,17.7,0.0,0.0,0.5,-1
1953-05-06,-1.1,17.7,0.0,0.0,0.5,-1
1953-05-07,-0.5,22.7,0.0,0.0,0.5,-1
1953-05-08,5.5,23.8,0.0,0.0,0.5,-1
1953-05-09,7.7,25.5,0.0,0.0,0.5,-1
1953-05-10,6.1,27.1,0.0,0.0,0.5,-1
1953-05-11,-1.6,16.6,0.0,0.0,0.5,-1
1953-05-12,0.0,21.6,0.1,0.0,0.5,-1
1953-05-13,9.4,12.7,0.3,0.0,0.5,-1
1953-05-14,-2.2,12.2,0.0,0.0,0.5,-1
1953-05-15,2.7,18.8,0.0,0.0,0.5,-1
1953-05-16,2.2,22.7,0.0,0.0,0.5,-1
1953-05-17,3.3,22.7,0.0,0.0,0.5,-1
1953-05-18,10.5,18.8,0.2,0.0,0.5,-1
1953-05-19,7.7,17.7,0.0,0.0,0.5,-1
1953-05-20,0.5,22.1,0.0,0.0,0.5,-1
1953-05-21,10.5,26.0,0.6,0.0,0.5,-1
1953-05-22,8.3,9.4,1.2,0.0,0.5,-1
1953-05-23,3.3,16.0,0.0,0.0,0.5,-1
1953-05-24,2.7,17.7,0.0,0.0,0.5,-1
1953-05-25,2.2,17.7,0.0,0.0,0.5,-1
1953-05-26,2.2,17.7,0.0,0.0,0.5,-1
1953-05-27,6.1,11.0,0.1,0.0,0.5,-1
1953-05-28,1.1,11.0,0.0,0.0,0.5,-1
1953-05-29,-2.7,13.3,0.0,0.0,0.5,-1
1953-05-30,-0.5,19.9,0.0,0.0,0.5,-1
1953-05-31,4.4,20.5,0.0,0.0,0.5,-1
1953-06-01,0.0,21.0,0.0,0.0,0.5,-1
1953-06-02,2.7,12.2,0.0,0.0,0.5,-1
1953-06-03,1.1,17.2,0.0,0.0,0.5,-1
1953-06-04,4.9,12.7,0.1,0.0,0.5,-1
1953-06-05,9.4,16.6,0.6,0.0,0.5,-1
1953-06-06,9.9,12.7,1.1,0.0,0.5,-1
1953-06-07,9.9,15.5,0.4,0.0,0.5,-1
1953-06-08,0.5,21.0,1.2,0.0,0.5,-1
1953-06-09,11.0,16.6,0.0,0.0,0.5,-1
1953-06-10,3.8,16.0,0.0,0.0,0.5,-1
1953-06-11,4.4,19.9,0.0,0.0,0.5,-1
1953-06-12,0.0,21.6,0.0,0.0,0.5,-1
1953-06-13,4.4,22.7,0.0,0.0,0.5,-1
1953-06-14,4.9,23.3,0.0,0.0,0.5,-1
1953-06-15,4.9,24.9,0.0,0.0,0.5,-1
1953-06-16,7.7,25.5,0.0,0.0,0.5,-1
1953-06-17,13.8,22.7,0.1,0.0,0.5,-1
1953-06-18,12.2,24.4,0.0,0.0,0.5,-1
1953-06-19,8.8,28.8,0.1,0.0,0.5,-1
1953-06-20,17.7,28.3,0.2,0.0,0.5,-1
1953-06-21,16.0,30.5,0.2,0.0,0.5,-1
1953-06-22,11.6,24.4,0.0,0.0,0.5,-1
1953-06-23,9.9,13.8,0.0,0.0,0.5,-1
1953-06-24,3.8,22.7,0.0,0.0,0.5,-1
1953-06-25,4.9,23.8,0.1,0.0,0.5,-1
1953-06-26,16.0,27.1,0.0,0.0,0.5,-1
1953-06-27,16.0,27.1,0.0,0.0,0.5,-1
1953-06-28,14.4,22.1,1.8,0.0,0.5,-1
1953-06-29,7.2,23.8,0.0,0.0,0.5,-1
1953-06-30,13.3,24.9,0.0,0.0,0.5,-1
1953-07-01,9.4,21.0,0.0,0.0,0.5,-1
1953-07-02,14.4,22.7,0.6,0.0,0.5,-1
1953-07-03,7.2,15.5,1.1,0.0,0.5,-1
1953-07-04,3.8,25.5,0.0,0.0,0.5,-1
1953-07-05,7.2,26.0,0.2,0.0,0.5,-1
1953-07-06,15.5,23.8,0.5,0.0,0.5,-1
1953-07-07,9.9,23.3,0.1,0.0,0.5,-1
1953-07-08,11.0,17.7,0.8,0.0,0.5,-1
1953-07-09,7.7,17.2,0.0,0.0,0.5,-1
1953-07-10,5.5,18.3,0.1,0.0,0.5,-1
1953-07-11,7.7,19.4,0.3,0.0,0.5,-1
1953-07-12,11.6,26.6,0.0,0.0,0.5,-1
1953-07-13,13.8,26.0,0.0,0.0,0.5,-1
1953-07-14,16.0,26.6,0.8,0.0,0.5,-1
1953-07-15,11.6,27.7,0.1,0.0,0.5,-1
1953-07-16,13.8,31.0,0.0,0.0,0.5,-1
1953-07-17,16.6,33.8,0.0,0.0,0.5,-1
1953-07-18,16.6,30.5,0.4,0.0,0.5,-1
1953-07-19,19.4,27.1,0.1,0.0,0.5,-1
1953-07-20,11.0,31.6,0.0,0.0,0.5,-1
1953-07-21,13.3,27.1,0.0,0.0,0.5,-1
1953-07-22,12.2,28.3,0.6,0.0,0.5,-1
1953-07-23,17.7,24.9,2.7,0.0,0.5,-1
1953-07-24,8.3,17.2,0.0,0.0,0.5,-1
1953-07-25,3.3,21.0,0.2,0.0,0.5,-1
1953-07-26,13.3,21.0,0.4,0.0,0.5,-1
1953-07-27,12.7,22.7,2.1,0.0,0.5,-1
1953-07-28,8.8,22.1,0.2,0.0,0.5,-1
1953-07-29,12.2,26.0,0.8,0.0,0.5,-1
1953-07-30,9.4,22.1,0.0,0.0,0.5,-1
1953-07-31,11.6,17.2,0.0,0.0,0.5,-1
1953-08-01,3.8,18.3,0.0,0.0,0.5,-1
1953-08-02,3.3,18.3,0.0,0.0,0.5,-1
1953-08-03,1.6,20.5,0.0,0.0,0.5,-1
1953-08-04,6.6,17.2,0.2,0.0,0.5,-1
1953-08-05,9.4,21.0,0.0,0.0,0.5,-1
1953-08-06,6.6,21.6,0.0,0.0,0.5,-1
1953-08-07,4.9,23.8,0.0,0.0,0.5,-1
1953-08-08,11.0,26.0,0.0,0.0,0.5,-1
1953-08-09,9.4,22.7,0.0,0.0,0.5,-1
1953-08-10,8.8,23.8,0.0,0.0,0.5,-1
1953-08-11,7.7,27.1,0.0,0.0,0.5,-1
1953-08-12,7.7,27.7,0.1,0.0,0.5,-1
1953-08-13,13.8,27.1,0.3,0.0,0.5,-1
1953-08-14,12.7,28.3,1.0,0.0,0.5,-1
1953-08-15,13.8,17.7,0.8,0.0,0.5,-1
1953-08-16,9.4,18.3,0.0,0.0,0.5,-1
1953-08-17,7.2,17.7,0.0,0.0,0.5,-1
1953-08-18,9.4,14.9,0.0,0.0,0.5,-1
1953-08-19,9.4,13.3,0.0,0.0,0.5,-1
1953-08-20,0.0,22.1,0.0,0.0,0.5,-1
1953-08-21,2.2,28.8,0.0,0.0,0.5,-1
1953-08-22,7.7,26.0,0.0,0.0,0.5,-1
1953-08-23,11.0,26.6,0.2,0.0,0.5,-1
1953-08-24,13.3,26.0,0.2,0.0,0.5,-1
1953-08-25,12.2,27.1,0.0,0.0,0.5,-1
1953-08-26,13.3,27.1,0.2,0.0,0.5,-1
1953-08-27,14.9,31.6,0.3,0.0,0.5,-1
1953-08-28,18.3,28.3,0.1,0.0,0.5,-1
1953-08-29,17.2,31.6,0.0,0.0,0.5,-1
1953-08-30,19.4,26.0,0.4,0.0,0.5,-1
1953-08-31,16.6,24.4,0.4,0.0,0.5,-1
1953-09-01,9.9,31.6,0.9,0.0,0.5,-1
1953-09-02,15.5,24.4,1.7,0.0,0.5,-1
1953-09-03,9.4,27.1,0.0,0.0,0.5,-1
1953-09-04,12.2,28.8,1.2,0.0,0.5,-1
1953-09-05,12.7,16.6,0.7,0.0,0.5,-1
1953-09-06,4.4,22.7,0.0,0.0,0.5,-1
1953-09-07,6.1,20.5,0.1,0.0,0.5,-1
1953-09-08,7.2,13.8,0.5,0.0,0.5,-1
1953-09-09,6.6,12.7,0.0,0.0,0.5,-1
1953-09-10,-1.6,18.8,0.3,0.0,0.5,-1
1953-09-11,4.9,21.0,0.5,0.0,0.5,-1
1953-09-12,12.7,17.2,0.8,0.0,0.5,-1
1953-09-13,10.5,12.7,0.6,0.0,0.5,-1
1953-09-14,2.2,10.5,0.7,0.0,0.5,-1
1953-09-15,1.1,12.7,0.4,0.0,0.5,-1
1953-09-16,3.3,9.9,1.1,0.0,0.5,-1
1953-09-17,4.9,11.6,0.1,0.0,0.5,-1
1953-09-18,-2.2,16.0,0.1,0.0,0.5,-1
1953-09-19,0.5,14.9,4.3,0.0,0.5,-1
1953-09-20,11.6,21.0,2.1,0.0,0.5,-1
1953-09-21,7.7,13.3,1.3,0.0,0.5,-1
